,LLAVEMOD,SEXO,SEXO_HM,EDAD_V,NIV,NIVED_T,REGION,REGION_T,TLOC,p481,p482,p483,p484,p485,p486,p481_t,p482_t,p483_t,p484_t,p485_t,p486_t,t48_calif
6750,666003102,1,H,22,8,Licenciatura,2,Noreste,1,3,1,1,1,1,3,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,8.333333333333334
6751,666101102,2,M,23,8,Licenciatura,5,Sur/Oriente,1,3,2,1,2,2,2,En desacuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,Ninguna,8.333333333333334
6752,666215102,2,M,55,2,Básica,3,Bajío,4,3,1,1,2,2,3,En desacuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,En desacuerdo,7.5
6753,666305101,2,M,53,2,Básica,6,Sur,1,3,2,1,1,2,1,En desacuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,De acuerdo,9.166666666666666
6754,666402101,1,H,38,6,Preparatoria,3,Bajío,1,2,1,3,3,3,3,Ninguna,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.416666666666666
6756,666601101,2,M,43,8,Licenciatura,2,Noreste,1,1,1,1,2,3,3,De acuerdo,De acuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,6.25
6757,666713102,2,M,64,2,Básica,6,Sur,4,3,2,3,3,3,3,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.25
6758,666804101,2,M,59,2,Básica,6,Sur,3,3,2,3,1,2,2,En desacuerdo,Ninguna,En desacuerdo,De acuerdo,Ninguna,Ninguna,7.916666666666666
6759,666905102,2,M,84,3,Básica,5,Sur/Oriente,1,3,1,2,3,2,2,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,Ninguna,Ninguna,7.083333333333333
6760,667012102,2,M,48,3,Básica,3,Bajío,2,3,3,1,1,1,1,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,10.0
6761,667102101,2,M,63,3,Básica,5,Sur/Oriente,1,1,2,1,1,1,1,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
6762,667214101,1,H,73,2,Básica,1,Noroeste,2,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
6763,667312101,1,H,54,2,Básica,1,Noroeste,4,2,2,2,2,2,2,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.5
6764,667401101,1,H,29,8,Licenciatura,4,CDMX,1,2,2,2,1,2,2,Ninguna,Ninguna,Ninguna,De acuerdo,Ninguna,Ninguna,7.916666666666666
6765,667501101,1,H,80,0,Sin estudios,4,CDMX,1,1,2,2,2,2,2,De acuerdo,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.083333333333333
6766,667619102,2,M,40,3,Básica,3,Bajío,4,1,1,3,2,1,1,De acuerdo,De acuerdo,En desacuerdo,Ninguna,De acuerdo,De acuerdo,7.083333333333333
6767,667704102,1,H,30,6,Preparatoria,5,Sur/Oriente,3,1,3,3,1,3,3,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,6.666666666666666
6769,667901102,2,M,45,10,Posgrado,3,Bajío,1,1,1,3,2,2,2,De acuerdo,De acuerdo,En desacuerdo,Ninguna,Ninguna,Ninguna,6.25
6770,668009101,1,H,26,6,Preparatoria,5,Sur/Oriente,2,3,3,1,1,1,3,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,9.166666666666666
6771,668103101,2,M,85,5,Básica,4,CDMX,1,3,3,3,3,3,3,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
6772,668201101,2,M,23,3,Básica,6,Sur,4,1,1,1,1,1,2,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,7.916666666666666
6773,668319105,1,H,22,6,Preparatoria,5,Sur/Oriente,4,2,2,3,3,3,3,Ninguna,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
6774,668404103,1,H,52,10,Posgrado,1,Noroeste,1,2,3,1,1,1,1,Ninguna,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.583333333333334
6775,668505103,1,H,21,6,Preparatoria,6,Sur,2,1,3,1,1,1,1,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
6776,668602102,2,M,47,6,Preparatoria,2,Noreste,1,3,2,1,1,3,2,En desacuerdo,Ninguna,De acuerdo,De acuerdo,En desacuerdo,Ninguna,8.333333333333334
6777,668704101,1,H,28,3,Básica,5,Sur/Oriente,3,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
6778,668803101,1,H,53,2,Básica,2,Noreste,1,1,1,2,1,1,1,De acuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,7.916666666666666
6779,668901102,2,M,29,6,Preparatoria,1,Noroeste,1,3,3,1,3,2,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,Ninguna,En desacuerdo,7.916666666666666
6780,669006101,1,H,37,3,Básica,2,Noreste,4,2,2,3,3,3,3,Ninguna,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
6781,669102101,1,H,26,8,Licenciatura,5,Sur/Oriente,3,1,1,2,2,3,3,De acuerdo,De acuerdo,Ninguna,Ninguna,En desacuerdo,En desacuerdo,5.833333333333333
6782,669201101,1,H,73,3,Básica,5,Sur/Oriente,3,3,2,2,2,2,2,En desacuerdo,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.916666666666666
6783,669310101,2,M,30,3,Básica,3,Bajío,4,2,2,1,1,1,3,Ninguna,Ninguna,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,8.333333333333334
6785,669503102,1,H,35,7,Preparatoria,6,Sur,1,2,3,3,1,2,2,Ninguna,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,Ninguna,7.916666666666666
6786,669603102,2,M,32,3,Básica,1,Noroeste,1,2,2,2,1,2,2,Ninguna,Ninguna,Ninguna,De acuerdo,Ninguna,Ninguna,7.916666666666666
6787,669705102,2,M,58,3,Básica,1,Noroeste,1,2,1,2,1,1,1,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
6788,669816102,1,H,56,2,Básica,6,Sur,4,1,1,3,2,3,3,De acuerdo,De acuerdo,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,5.416666666666666
6789,669903102,2,M,21,6,Preparatoria,1,Noroeste,1,1,1,1,2,2,2,De acuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,7.083333333333333
6790,670010101,1,H,45,2,Básica,5,Sur/Oriente,4,1,1,3,1,2,3,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,6.25
6791,670105101,1,H,29,8,Licenciatura,5,Sur/Oriente,1,3,1,2,2,2,1,En desacuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,De acuerdo,7.916666666666666
6792,670204101,2,M,28,3,Básica,1,Noroeste,1,3,2,1,2,2,3,En desacuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,En desacuerdo,7.916666666666666
6793,670302101,1,H,34,3,Básica,1,Noroeste,1,2,1,2,3,3,2,Ninguna,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,Ninguna,6.25
6794,670415101,1,H,54,8,Licenciatura,6,Sur,4,1,1,2,1,1,2,De acuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,7.5
6795,670516102,2,M,50,3,Básica,3,Bajío,2,2,1,2,2,3,3,Ninguna,De acuerdo,Ninguna,Ninguna,En desacuerdo,En desacuerdo,6.25
6796,670616101,1,H,61,2,Básica,2,Noreste,4,2,1,1,2,3,3,Ninguna,De acuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,6.666666666666666
6797,670713101,2,M,36,2,Básica,3,Bajío,4,3,1,3,3,1,1,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,7.5
6798,670804102,2,M,50,5,Básica,1,Noroeste,1,3,1,1,1,3,2,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,Ninguna,7.916666666666666
6799,670902102,2,M,51,6,Preparatoria,4,CDMX,1,1,1,2,1,1,1,De acuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,7.916666666666666
6800,671003102,2,M,67,3,Básica,2,Noreste,1,3,1,1,1,1,1,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
6801,671105101,1,H,49,3,Básica,5,Sur/Oriente,4,2,2,2,1,1,1,Ninguna,Ninguna,Ninguna,De acuerdo,De acuerdo,De acuerdo,8.75
6802,671202101,2,M,34,6,Preparatoria,4,CDMX,1,3,2,3,3,3,3,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.25
6803,671312103,1,H,23,3,Básica,3,Bajío,3,1,1,3,1,2,2,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Ninguna,Ninguna,6.666666666666666
6804,671418101,1,H,74,8,Licenciatura,3,Bajío,4,3,2,1,1,1,3,En desacuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,8.75
6805,671511101,2,M,37,6,Preparatoria,5,Sur/Oriente,3,1,1,1,2,2,2,De acuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,7.083333333333333
6806,671611101,1,H,36,2,Básica,2,Noreste,2,2,3,2,1,1,1,Ninguna,En desacuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
6807,671702102,2,M,43,10,Posgrado,3,Bajío,1,3,3,1,2,3,3,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.916666666666666
6808,671819102,2,M,34,3,Básica,1,Noroeste,4,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
6809,671901101,1,H,42,2,Básica,5,Sur/Oriente,1,1,2,2,3,2,3,De acuerdo,Ninguna,Ninguna,En desacuerdo,Ninguna,En desacuerdo,6.25
6810,672003102,2,M,64,2,Básica,6,Sur,4,1,1,3,1,1,1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.5
6811,672112102,2,M,61,2,Básica,6,Sur,4,1,1,1,3,3,3,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
6812,672205101,1,H,54,8,Licenciatura,2,Noreste,1,1,1,3,1,1,1,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,7.5
6813,672317101,1,H,79,0,Sin estudios,6,Sur,4,1,2,1,1,3,1,De acuerdo,Ninguna,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,7.916666666666666
6814,672405102,2,M,57,3,Básica,1,Noroeste,3,1,1,1,3,3,1,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,6.666666666666666
6815,672519101,1,H,45,8,Licenciatura,6,Sur,4,3,3,1,2,1,1,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,9.583333333333334
6816,672604103,1,H,20,8,Licenciatura,4,CDMX,1,3,2,1,1,2,3,En desacuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,En desacuerdo,8.333333333333334
6817,672712101,1,H,64,8,Licenciatura,6,Sur,4,1,2,1,1,3,1,De acuerdo,Ninguna,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,7.916666666666666
6819,672902103,1,H,34,8,Licenciatura,4,CDMX,1,3,3,3,2,1,2,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,De acuerdo,Ninguna,8.333333333333334
6820,673005103,1,H,19,8,Licenciatura,3,Bajío,2,2,2,1,2,1,1,Ninguna,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,8.75
6821,673105101,2,M,54,6,Preparatoria,4,CDMX,1,1,2,2,2,2,2,De acuerdo,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.083333333333333
6822,673218101,1,H,46,2,Básica,5,Sur/Oriente,4,1,1,1,3,3,3,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
6823,673301102,1,H,54,2,Básica,5,Sur/Oriente,1,1,2,1,1,1,1,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
6824,673404101,1,H,47,10,Posgrado,2,Noreste,1,3,2,1,3,3,3,En desacuerdo,Ninguna,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,7.083333333333333
6826,673603101,1,H,31,8,Licenciatura,4,CDMX,1,3,3,3,2,1,1,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,De acuerdo,De acuerdo,8.75
6827,673701102,2,M,67,2,Básica,2,Noreste,1,3,1,1,1,1,1,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
6828,673805102,2,M,32,6,Preparatoria,5,Sur/Oriente,1,2,3,1,1,3,1,Ninguna,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,8.75
6829,673903103,1,H,31,3,Básica,6,Sur,1,3,3,2,1,1,2,En desacuerdo,En desacuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,9.166666666666666
6830,674018101,2,M,68,0,Sin estudios,6,Sur,4,1,3,3,3,2,2,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,Ninguna,6.666666666666666
6831,674105101,1,H,52,2,Básica,2,Noreste,1,1,1,3,3,1,3,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,5.833333333333333
6832,674205101,2,M,23,8,Licenciatura,1,Noroeste,1,2,1,1,2,2,2,Ninguna,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,7.5
6833,674305101,1,H,64,8,Licenciatura,6,Sur,1,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
6834,674405102,2,M,38,8,Licenciatura,5,Sur/Oriente,1,3,2,1,2,3,3,En desacuerdo,Ninguna,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.5
6835,674505101,2,M,80,2,Básica,1,Noroeste,4,3,1,3,3,2,2,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,Ninguna,Ninguna,6.666666666666666
6836,674603101,1,H,32,6,Preparatoria,6,Sur,3,3,1,3,3,3,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
6837,674702102,2,M,62,5,Básica,3,Bajío,4,3,3,1,1,1,1,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,10.0
6838,674802102,2,M,48,8,Licenciatura,3,Bajío,1,3,2,3,2,1,1,En desacuerdo,Ninguna,En desacuerdo,Ninguna,De acuerdo,De acuerdo,8.333333333333334
6839,674901101,1,H,53,0,Sin estudios,5,Sur/Oriente,1,3,1,1,1,1,1,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
6840,675007101,1,H,84,2,Básica,5,Sur/Oriente,4,1,1,3,3,3,3,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.0
6841,675105101,2,M,28,8,Licenciatura,5,Sur/Oriente,1,3,1,2,2,3,3,En desacuerdo,De acuerdo,Ninguna,Ninguna,En desacuerdo,En desacuerdo,6.666666666666666
6842,675201103,2,M,23,8,Licenciatura,3,Bajío,1,2,1,2,1,1,2,Ninguna,De acuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,7.916666666666666
6843,675309102,1,H,44,10,Posgrado,6,Sur,3,1,3,2,1,2,2,De acuerdo,En desacuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,7.916666666666666
6844,675402102,2,M,55,3,Básica,6,Sur,3,3,1,1,1,1,3,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,8.333333333333334
6845,675504101,2,M,45,3,Básica,3,Bajío,1,2,2,2,2,3,3,Ninguna,Ninguna,Ninguna,Ninguna,En desacuerdo,En desacuerdo,6.666666666666666
6846,675603101,1,H,39,10,Posgrado,2,Noreste,1,3,2,1,1,1,1,En desacuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.583333333333334
6847,675703101,1,H,37,3,Básica,1,Noroeste,1,1,2,3,1,2,2,De acuerdo,Ninguna,En desacuerdo,De acuerdo,Ninguna,Ninguna,7.083333333333333
6848,675813102,2,M,46,10,Posgrado,6,Sur,2,3,3,1,3,2,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,Ninguna,En desacuerdo,7.916666666666666
6849,675909101,2,M,54,3,Básica,1,Noroeste,3,3,1,3,3,3,3,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.833333333333333
6850,676004103,1,H,41,8,Licenciatura,5,Sur/Oriente,1,2,2,1,1,2,2,Ninguna,Ninguna,De acuerdo,De acuerdo,Ninguna,Ninguna,8.333333333333334
6851,676103101,1,H,33,3,Básica,1,Noroeste,1,3,1,1,1,2,2,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,8.333333333333334
6852,676202103,2,M,24,6,Preparatoria,4,CDMX,1,1,2,1,1,2,2,De acuerdo,Ninguna,De acuerdo,De acuerdo,Ninguna,Ninguna,7.916666666666666
6853,676307102,2,M,27,3,Básica,2,Noreste,2,3,2,3,3,3,3,En desacuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,6.25
6854,676402101,2,M,46,8,Licenciatura,5,Sur/Oriente,1,3,3,1,1,1,1,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,10.0
6855,676504101,1,H,38,3,Básica,5,Sur/Oriente,1,3,3,1,2,1,1,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,9.583333333333334
6856,676604102,1,H,75,6,Preparatoria,3,Bajío,3,2,1,1,2,2,1,Ninguna,De acuerdo,De acuerdo,Ninguna,Ninguna,De acuerdo,7.916666666666666
6857,676707101,1,H,30,3,Básica,6,Sur,4,1,1,1,1,1,2,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,7.916666666666666
6858,676804101,1,H,44,3,Básica,3,Bajío,1,1,3,1,1,1,1,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
6859,676906101,2,M,30,8,Licenciatura,5,Sur/Oriente,4,2,2,1,1,2,1,Ninguna,Ninguna,De acuerdo,De acuerdo,Ninguna,De acuerdo,8.75
6860,677003101,1,H,44,6,Preparatoria,5,Sur/Oriente,2,2,3,1,1,1,1,Ninguna,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.583333333333334
6861,677103101,1,H,44,8,Licenciatura,5,Sur/Oriente,3,1,1,1,1,1,3,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,7.5
6862,677205101,1,H,26,6,Preparatoria,2,Noreste,1,1,1,3,3,1,1,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,6.666666666666666
6863,677305101,1,H,30,3,Básica,6,Sur,1,2,2,1,2,3,3,Ninguna,Ninguna,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.083333333333333
6864,677414102,1,H,56,3,Básica,2,Noreste,4,1,1,2,1,3,1,De acuerdo,De acuerdo,Ninguna,De acuerdo,En desacuerdo,De acuerdo,7.083333333333333
6865,677507102,2,M,24,3,Básica,6,Sur,4,1,2,1,2,2,1,De acuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,De acuerdo,7.916666666666666
6866,677619102,2,M,35,6,Preparatoria,3,Bajío,4,2,3,1,1,1,1,Ninguna,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.583333333333334
6867,677703102,2,M,37,8,Licenciatura,3,Bajío,1,3,3,1,1,1,2,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,Ninguna,9.583333333333334
6868,677803102,2,M,48,3,Básica,3,Bajío,1,1,1,2,3,3,3,De acuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,5.416666666666666
6869,677919104,2,M,26,3,Básica,3,Bajío,4,3,2,2,3,3,3,En desacuerdo,Ninguna,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,6.666666666666666
6870,678005101,2,M,68,2,Básica,1,Noroeste,1,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
6872,678206101,1,H,59,6,Preparatoria,2,Noreste,4,2,1,2,3,3,2,Ninguna,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,Ninguna,6.25
6873,678313101,1,H,54,2,Básica,5,Sur/Oriente,4,2,2,2,1,3,3,Ninguna,Ninguna,Ninguna,De acuerdo,En desacuerdo,En desacuerdo,7.083333333333333
6874,678409102,2,M,43,6,Preparatoria,2,Noreste,2,1,2,1,2,2,3,De acuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,En desacuerdo,7.083333333333333
6875,678519101,1,H,38,2,Básica,5,Sur/Oriente,3,1,1,3,1,2,2,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Ninguna,Ninguna,6.666666666666666
6876,678605103,2,M,31,8,Licenciatura,2,Noreste,1,3,2,1,3,1,3,En desacuerdo,Ninguna,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,7.916666666666666
6877,678705102,2,M,30,2,Básica,6,Sur,3,1,1,1,1,3,3,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,6.666666666666666
6878,678802101,2,M,30,3,Básica,1,Noroeste,1,3,3,1,2,1,1,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,De acuerdo,De acuerdo,9.583333333333334
6879,678902101,1,H,61,3,Básica,2,Noreste,1,2,2,2,2,2,2,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,Ninguna,7.5
6880,679003102,1,H,51,9,Posgrado,4,CDMX,1,2,1,1,2,2,2,Ninguna,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,7.5
6881,679102101,1,H,48,3,Básica,3,Bajío,1,3,3,3,2,2,3,En desacuerdo,En desacuerdo,En desacuerdo,Ninguna,Ninguna,En desacuerdo,7.5
6882,679205101,2,M,28,8,Licenciatura,6,Sur,1,2,2,1,1,3,2,Ninguna,Ninguna,De acuerdo,De acuerdo,En desacuerdo,Ninguna,7.916666666666666
6883,679301103,1,H,26,2,Básica,5,Sur/Oriente,1,3,2,1,1,1,2,En desacuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,Ninguna,9.166666666666666
6884,679402101,2,M,51,6,Preparatoria,2,Noreste,1,2,3,1,1,2,2,Ninguna,En desacuerdo,De acuerdo,De acuerdo,Ninguna,Ninguna,8.75
6885,679506101,1,H,53,7,Preparatoria,5,Sur/Oriente,3,1,2,1,1,1,1,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
6886,679604102,2,M,42,2,Básica,6,Sur,4,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
6887,679703101,2,M,41,6,Preparatoria,2,Noreste,1,3,3,1,2,3,3,En desacuerdo,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,7.916666666666666
6888,679817101,1,H,77,0,Sin estudios,2,Noreste,2,1,1,2,3,2,3,De acuerdo,De acuerdo,Ninguna,En desacuerdo,Ninguna,En desacuerdo,5.833333333333333
6889,679903101,1,H,29,6,Preparatoria,1,Noroeste,1,1,1,3,1,1,2,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,Ninguna,7.083333333333333
6890,680004101,2,M,85,5,Básica,5,Sur/Oriente,1,1,1,1,1,1,1,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.333333333333334
6891,680118102,2,M,52,0,Sin estudios,3,Bajío,4,3,1,1,1,1,1,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
6892,680118204,2,M,31,3,Básica,3,Bajío,4,1,2,1,1,1,1,De acuerdo,Ninguna,De acuerdo,De acuerdo,De acuerdo,De acuerdo,8.75
6893,680214102,2,M,50,3,Básica,3,Bajío,4,3,2,2,3,2,2,En desacuerdo,Ninguna,Ninguna,En desacuerdo,Ninguna,Ninguna,7.5
6894,680304103,2,M,29,8,Licenciatura,6,Sur,1,2,2,2,1,2,2,Ninguna,Ninguna,Ninguna,De acuerdo,Ninguna,Ninguna,7.916666666666666
6895,680403101,1,H,67,2,Básica,2,Noreste,1,3,1,1,1,1,1,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
6896,680505104,2,M,24,3,Básica,2,Noreste,1,1,1,3,3,3,3,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.0
6897,680602103,1,H,39,8,Licenciatura,2,Noreste,1,3,1,2,3,3,3,En desacuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,6.25
6899,680801101,2,M,39,8,Licenciatura,1,Noroeste,1,3,2,1,3,3,3,En desacuerdo,Ninguna,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,7.083333333333333
6900,680913101,1,H,39,0,Sin estudios,5,Sur/Oriente,4,2,2,3,2,2,2,Ninguna,Ninguna,En desacuerdo,Ninguna,Ninguna,Ninguna,7.083333333333333
6901,681004101,2,M,55,10,Posgrado,5,Sur/Oriente,1,3,3,1,3,3,3,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,7.5
6902,681101102,2,M,55,3,Básica,3,Bajío,1,1,3,1,1,1,1,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,9.166666666666666
6904,681301102,2,M,72,2,Básica,1,Noroeste,1,1,1,2,3,3,3,De acuerdo,De acuerdo,Ninguna,En desacuerdo,En desacuerdo,En desacuerdo,5.416666666666666
6905,681404101,1,H,36,6,Preparatoria,4,CDMX,1,3,1,3,2,1,2,En desacuerdo,De acuerdo,En desacuerdo,Ninguna,De acuerdo,Ninguna,7.5
6906,681504101,2,M,62,8,Licenciatura,1,Noroeste,1,1,1,3,3,3,3,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,5.0
6907,681605101,2,M,45,8,Licenciatura,6,Sur,1,1,2,1,2,2,2,De acuerdo,Ninguna,De acuerdo,Ninguna,Ninguna,Ninguna,7.5
6908,681701103,2,M,32,6,Preparatoria,6,Sur,4,1,1,2,2,2,3,De acuerdo,De acuerdo,Ninguna,Ninguna,Ninguna,En desacuerdo,6.25
6909,681805101,1,H,40,8,Licenciatura,3,Bajío,1,1,2,2,1,1,2,De acuerdo,Ninguna,Ninguna,De acuerdo,De acuerdo,Ninguna,7.916666666666666
